Algorithm Name,X,Y,Z,Frequency,Amplitude,Phase,Fx,Fy,Fz,Rate,K,Compression Ratio,Mean Compress Time,Mean Decompress Time,Mean MSE,Original Size,Mean Compressed Size,Max Error,Max Error Original Value,Max Error Decompressed Value
FFT,3,7,7,1,0.1,0,0.1,1,0.1,1,1,0.2,6.4125e-05,2.303e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.1,1,1,0.3,6.9775e-05,2.3155e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.1,1,1,0.4,6.954e-05,2.4e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.1,1,1,0.5,6.796e-05,2.3365e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.1,1,1,0.6,7.0865e-05,2.4195e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.1,1,1,0.7,6.939e-05,2.3715e-05,0.00149025874902527,1176,47,0.0651564656705892,0.0909297426825682,0.0257732770119789
FFT,3,7,7,1,0.1,0,0.1,1,0.1,1,1,0.8,7.9845e-05,2.452e-05,0.00149025874902527,1176,47,0.0651564656705892,0.0909297426825682,0.0257732770119789
FFT,3,7,7,1,0.1,0,0.1,1,0.1,1,1,0.9,8.0925e-05,2.7805e-05,0.00149025874902527,1176,47,0.0651564656705892,0.0909297426825682,0.0257732770119789
FFT,3,7,7,1,0.1,0,0.1,1,0.1,1,1,1,5.9685e-05,1.7295e-05,0.00149025874902527,1176,47,0.0651564656705892,0.0909297426825682,0.0257732770119789
FFT,3,7,7,1,0.1,0,0.1,1,0.4,1,1,0.1,5.775e-05,1.7015e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.4,1,1,0.2,6.1815e-05,1.78e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.4,1,1,0.3,5.294e-05,1.617e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.4,1,1,0.4,5.4765e-05,1.5185e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.4,1,1,0.5,4.997e-05,1.596e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.4,1,1,0.6,6.7375e-05,2.3535e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.4,1,1,0.7,6.5135e-05,2.079e-05,0.00309221382549165,1176,47,0.101959041250521,0.0967919672031487,-0.0051670740473721
