Algorithm Name,X,Y,Z,Frequency,Amplitude,Phase,Fx,Fy,Fz,ZFP Rate,SVD K,FFT Ratio,Mean Compress Time,Mean Decompress Time,Mean MSE,Original Size,Mean Compressed Size,Max Error,Max Error Original Value,Max Error Decompressed Value
SVD,5,7,7,1,0.1,0,0.1,0.1,0.7,,1,,0.00049418,6.32e-05,0.000247169585517023,1960,376,0.0467975615167957,0.0334988150155905,-0.0132987465012052
SVD,5,7,7,1,0.1,0,0.1,0.1,0.7,,2,,0.00047492,7.4e-05,9.76433584952022e-33,1960,720,1.66533453693773e-16,0.0841470984807897,0.0841470984807895
SVD,5,7,7,1,0.1,0,0.1,0.1,0.7,,3,,0.00053012,9.146e-05,9.88589789454319e-33,1960,1064,1.66533453693773e-16,0.0841470984807897,0.0841470984807895
SVD,5,7,7,1,0.1,0,0.1,0.1,0.7,,4,,0.00049398,9.832e-05,9.91409594090688e-33,1960,1408,1.80411241501588e-16,-0.0977530117665097,-0.0977530117665095
SVD,5,7,7,1,0.1,0,0.1,0.1,0.7,,5,,0.00047848,0.00011162,9.82615476157444e-33,1960,1752,1.80411241501588e-16,-0.0977530117665097,-0.0977530117665095
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,1,,,4.34e-06,3.06e-06,0.00261168246657714,1960,108,0.152831182921398,0.0239249329213982,-0.12890625
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,2,,,4.06e-06,2.62e-06,0.000666369012129698,1960,172,0.0734498628178536,0.0515501371821464,0.125
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,3,,,5.98e-06,6.22e-06,0.000259543337236263,1960,236,0.0568821575570392,-0.0705540325570392,-0.013671875
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,4,,,5.58e-06,3.12e-06,6.69619042674464e-05,1960,300,0.0275537397669764,-0.0373876664830236,-0.06494140625
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,5,,,7.44e-06,3.82e-06,1.90852417904422e-05,1960,364,0.0200776433063903,-0.0883454655720153,-0.068267822265625
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,6,,,5.4e-06,3.04e-06,5.25824833176866e-06,1960,428,0.00686421137085436,0.0598472144103956,0.06671142578125
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,7,,,5.82e-06,3.4e-06,1.17842966541386e-06,1960,492,0.00347608080639032,-0.0883454655720153,-0.084869384765625
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,8,,,6.5e-06,4.96e-06,3.33858722592049e-07,1960,556,0.00189053379551475,-0.0442520443294852,-0.046142578125
